prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
5252500,Pigeon,Canned Corn Young Sweet 13up,425g,2.0,0.0,0.0,PIGEON CANNED CORN YOUNG SWEET 13UP 425G
5252521,TCC,Coconut Milk,400mL,3.2,0.0,0.0,TCC PREMIUM COCONUT MILK 400ML
5253116,Lee Kum Kee,Pure Sesame Oil,207mL,6.35,0.0,0.0,LEE KUM KEE PURE SESAME OIL 207ML
5253207,Lee Kum Kee,Panda Brand Oyster Sauce,907g,8.5,0.0,0.0,LEE KUM KEE PANDA BRAND OYSTER SAUCE
5253568,Mae Ploy,Green Curry Paste,50g,1.25,0.0,0.0,MAE PLOY GREEN CURRY PASTE 50G
5253579,Mae Ploy,Sweet Chilli Sauce,730mL,5.2,0.0,0.0,MAE PLOY SWEET CHILLI SAUCE 730ML
5253874,Valcom,Bamboo Shoot Slices,225g,1.6,0.0,0.0,VALCOM BAMBOO SHOOT SLICES 225G
5254378,Gits,Khaman Dhokla Mix,500g,4.8,0.0,0.0,GITS KHAMAN DHOKLA MIX 500G
5266424,Pattu,Corn Flour,500g,3.5,0.0,0.0,PATTU CORN FLOUR 500G
5269820,Hoyts,Bay Leaves,20g,5.9,0.0,0.0,HOYTS BAY LEAVES 20G
5269841,Hoyts,Crushed Dried Chilli,100g,5.5,0.0,0.0,HOYTS CHILLI DRY CRUSHED
5269874,Hoyts,Oregano,60g,3.3,0.0,0.0,HOYTS OREGANO 60GRAM
5269900,Hoyts,Sweet Paprika,190g,4.6,0.0,0.0,HOYTS PAPRIKA SWEET
5269921,Hoyts,Parsley,40g,3.3,0.0,0.0,HOYTS PARSLEY 40GRAM
5270035,Hoyts,Mixed Herbs,70g,3.8,0.0,0.0,HOYTS HERBS MIXED
5270079,Hoyts,Poppy Seeds,240g,5.0,0.0,0.0,HOYTS POPPY SEEDS 240GRAM
5272766,UP&GO,Protein Energize Strawberry 6 x 250ml,1.5L,12.6,0.0,0.0,SANITARIUM UP&GO PROTEIN ENERGIZE LQD BREAKFAST STRAWBERRY 6X250ML
5272777,UP&GO,Protein Energize Iced Coffee 12 x 250ml,3L,17.5,0.0,0.0,SANITARIUM UP&GO PROTEIN ENERGIZE LQD BREAKFAST COFFEE FRIDGE PACK 12X250ML
5283434,Heritage Mill,Clusters Apple Crumble,750g,6.3,7.9,20.25,HERITAGE MILL CLUSTERS APPLE CRUMBLE 750G
5283445,Heritage Mill,Clusters Berry Bliss,750g,6.3,7.9,20.25,HERITAGE MILL CLUSTERS BERRY BLISS 750G
