prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
1058061,Masterfoods,H&s Garlic Powder Jar,45g,3.5,0.0,0.0,MASTERFOODS GARLIC POWDER 45G
1058072,Masterfoods,H&s Garlic Powder Jar,140g,6.5,0.0,0.0,MASTERFOODS GARLIC POWDER 140G
1058083,Masterfoods,H&s Paprika Ground Jar,33g,2.9,0.0,0.0,MASTERFOODS GROUND PAPRIKA 33G
1058094,Masterfoods,H&s Paprika Ground Jar,105g,6.8,0.0,0.0,MASTERFOODS GROUND PAPRIKA  105G
1065759,Noshu,Low Carb Buttermilk Pancake Mix,300g,5.9,0.0,0.0,NOSHU LOW CARB BUTTERMILK PANCAKE MIX 300G
1068190,Pistabella,Pistachio Spread,200g,12.0,15.0,20.0,PISTABELLA PISTACHIO SPREAD 200G
1068269,Leggo's,Gourmet Pasta Sauce Tomato & Chilli Oil,390g,4.8,0.0,0.0,LEGGO'S GOURMET PASTA SAUCE TOMATO & CHILLI OIL 390G
1068350,Leggo's,Gourmet Pasta Sauce Tomato & White Wine For Seafood Pasta,390g,4.8,0.0,0.0,LEGGO'S GOURMET PASTA SAUCE TOMATO & WHITE WINE FOR SEAFOOD PASTA 390G
10693,MasterFoods,Spaghetti Bolognese Herbs,40g,7.5,0.0,0.0,MASTERFOODS FAMILY SEASONING SPAG BOLOG BLND
1072404,Dolmio Extra Pasta Sauce,Meatballs,500g,4.6,0.0,0.0,DOLMIO EXTRA PASTA SAUCE MEATBALLS 500G
1074953,Coles,Medium Microwavable Brown Rice Cups,250g,2.2,0.0,0.0,COLES MEDIUM MICROWAVABLE BROWN RICE CUPS
1075107,Coles,Brown Rice,1 kg,2.5,0.0,0.0,COLES BROWN RICE 1KG
1079276,Betty Crocker,Bake Smart Cake Mix Gluten Free Devils Food,540g,8.0,0.0,0.0,BETTY CROCKER BAKE SMART GLUTEN FREE DEVILS FOOD CAKE 540G
1079287,Betty Crocker,Bake Smart Gluten Free Vanilla Cupcake,450g,8.0,0.0,0.0,BETTY CROCKER BAKE SMART GLUTEN FREE VANILLA CUPCAKE 450G
1083670,Riviana,Risotto Tomato & Basil,240g,8.0,0.0,0.0,RIVIANA RISOTTO TOMATO & BASIL 240G
1083692,Riviana Risotto,Mushroom,240g,8.0,0.0,0.0,RIVIANA RISOTTO MUSHROOM 240G
1087004,Nice Rice,Australian Arborio Rice,750 g,6.0,0.0,0.0,NICE RICE AUSTRALIAN ARBORIO RICE 750G
1092310,Coles,Mexican Hard Taco Shells,158g,3.5,0.0,0.0,COLES MEXICAN HARD TACO SHELLS 158G
1096640,Mayver's,Lovli Spoon No Sugar No Stir Smooth Peanut Butter,325g,4.5,5.5,18.18,MAYVER'S LOVLI SPOON NO SUGAR NO STIR SMOOTH PEANUT BUTTER 325G
1096650,Mayver's,Lovli Spoon No Sugar No Stir Crunchy Peanut Butter,325g,4.5,5.5,18.18,MAYVER'S LOVLI SPOON NO SUGAR NO STIR CRUNCHY PEANUT BUTTER 325G
1098930,Coles,Fiery Red Salsa,439g,7.0,0.0,0.0,COLES FIERY RED SALSA 439GM
