prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7909842,Mingle,Traditional Liquid Gravy,170mL,4.5,0,0.0,MINGLE TRADITIONAL LIQUID GRAVY 170ML
7909900,Gevity Rx,Bone Broth Body Glue Natural Go Pack,200g,14.95,0,0.0,GEVITY RX BONE BROTH BODY GLUE NATURAL GO PACK 200G
7962481,Old El Paso,Soft Tacos Crispy Chicken Spice Mix Mexican Style,35g,3.0,0,0.0,OLD EL PASO SOFT TACOS CRISPY CHICKEN SPICE MIX MEXICAN STYLE 35G
7977467,Maharajah's Choice,Garam Masala,250 GRAM,3.85,0,0.0,MAHARAJAH'S CHOICE GARAM MASALA 250G
7977784,Maharajah's Choice,Curry Powder,250g,3.0,0,0.0,MAHARAJAH'S CHOICE CURRY POWDER 250G
7978186,Maharajah's Choice,Semolina Coarse,1kg,2.85,0,0.0,MAHARAJAH'S CHOICE SEMOLINA COARSE 1KG
7978200,Continental,Cup A Soup Chinese Chicken & Corn With Lots of Noodles Serves 2,66g,2.8,0,0.0,CONTINENTAL CHINESE CHICKEN & CORN W LOTS OF NOODLES SOUP 2S 66G
7978211,Maharajah's Choice,Poha Rice Flakes,500g,2.2,0,0.0,MAHARAJAH'S CHOICE POHA RICE FLAKES 500G
7978233,Heinz,Soup For One Creamy Tomato Can,300g,2.3,0,0.0,HEINZ SOUP FOR ONE SOUP:CREAMY TOMATO:.:300 GRAM
7978787,Heinz,Soup For One Big Red Tomato Can,300g,2.3,0,0.0,HEINZ SOUP FOR ONE SOUP:TOMATO BIG RED:.:300 GRAM
7979236,Continental,Cup A Soup Mild Chicken Curry Wth Lots Of Noodles Serves 2,58g,2.8,0,0.0,CONTINENTAL LOTS A NOODLE SOUP Q2S:CHICKEN MILD CURRY:.:58 GRAM
7979746,Maharajah's Choice,Mustard Oil,500mL,4.4,0,0.0,MAHARAJAH'S CHOICE MUSTARD OIL
7979815,Maharajah's Choice,Alphonso Mango Pulp,850g,5.0,0,0.0,MAHARAJAH'S CHOICE ALPHONSO MANGO PULP 850G
7979950,Maharajah's Choice,Soya Wadi,500 GRAM,4.45,0,0.0,MAHARAJAH'S CHOICE SOYA WADI
7991016,Paxo,Best Beef Gravy Granules,200g,7.0,0,0.0,PAXO BEST BEEF GRAVY GRANULES 200G
7999470,Muscle Nation,Zero Sugar Energy Drink Raspberry Lemonade,500mL,4.5,0,0.0,MUSCLE NATION ZERO SUGAR ENERGY DRINK RASPBERRY LEMONADE 500ML
7999481,Muscle Nation,Zero Sugar Energy Drink Mango Passion,500mL,4.5,0,0.0,MUSCLE NATION ZERO SUGAR ENERGY DRINK MANGO PASSION 500ML
8008232,Anchor,Chicken Chippy Salt,170g,3.5,0,0.0,ANCHOR CHICKEN CHIPPY SALT 170G
8009202,Vittoria,Freeze Dried Instant Espresso Coffee No 3,200g,23.0,0,0.0,VITTORIA FREEZE DRIED INSTANT ESPRESSO COFFEE #3
8009246,Vittoria,Freeze Dried Oro Nero Instant Coffee,200g,23.0,0,0.0,VITTORIA FREEZE DRIED ORO NERO INSTANT COFFEE 200G
8009290,Vittoria,Freeze Dried Mocha Efti Instant Coffee,200g,23.0,0,0.0,VITTORIA FREEZE DRIED MOCHA EFTI INSTANT COFFEE 200G
8009337,Vittoria,Freeze Dried Brazil Rex Instant Coffee,200g,23.0,0,0.0,VITTORIA FREEZE DRIED BRAZIL REX INSTANT COFFEE 200G
8009450,Vittoria,Freeze Dried Black Valley Instant Coffee,400g,39.0,0,0.0,VITTORIA FREEZE DRIED BLACK VALLEY INSTANT COFFEE 400G
8011408,Coles,Light Sweetened Condensed Milk,390g,2.2,0,0.0,COLES LIGHT SWEETENED CONDENSED MILK 390G
8014053,Maggie,Beer Rich & Thick Gravy Finishing Sauce,170g,4.75,0,0.0,MAGGIE BEER RICH & THICK GRAVY FINISHING SAUCE 170G
