prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
4226967,Coles,Whole Purple Plums In Syrup,425g,3.8,0,0.0,COLES WHOLE PURPLE PLUMS IN SYRUP 425G
4231399,Roll'D,Chilli Mayo Sauce,375mL,6.0,0,0.0,ROLL'D CHILLI MAYO SAUCE 375ML
4233292,Sanitarium,Weet-bix Little Kids Essentials Breakfast Cereal,400g,4.5,0,0.0,WEET-BIX LITTLE KIDS ESSENTIALS BREAKFAST CEREAL 400G
4233317,UP&GO,Protein Energize Vanilla 12 x 250ml,3L,17.5,0,0.0,SANITARIUM UP&GO PROTEIN ENERGIZE LIQUID BREAKFAST VANILLA 12X250ML
4233984,Naturopathica,Fatblaster Weight Loss Shake 14 Meal Variety Pack,462g,30.0,0,0.0,NATUROPATHICA FATBLASTER WEIGHT LOSS SHAKE 14 MEAL VARIETY PACK 462G
4237930,Coles Perform,Vanilla Plant Protein Powder,35g,2.5,0,0.0,COLES PERFORM VANILLA PLANT PROTEIN POWDER 35G
4238117,Coles Perform,Chocolate Whey Protein Powder,35g,2.5,0,0.0,COLES PERFORM CHOCOLATE WHEY PROTEIN POWDER 35G
4248573,The Honey Collective Co,Pure Honey Twist & Squeeze,375g,4.4,0,0.0,THE HONEY COLLECTIVE CO PURE HONEY TWIST & SQUEEZE 375G
4264194,Brunswick,Wild Sardines in Olive Oil,106g,2.9,0,0.0,BRUNSWICK SARDINES:OLIVE OIL:.:106 GRAM
4264547,Parsons,Vanilla Creamed Rice,430g,3.5,0,0.0,PARSONS VANILLA RICE CREAM
4270812,Musashi,Protein Crisp Bar Dark Choc Mint,60g,4.9,0,0.0,MUSASHI PROTEIN CRISP BAR DARK CHOC MINT 60G
4270856,Atkins,Low Carb Endulge Chocolate Coated Almonds 5x30g,150g,13.6,17,20.0,ATKINS LOW CARB ENDULDGE CHOCOLATE COATED ALMONDS 5X30G 150G
4275510,San Remo,Gluten Free Spirals Pasta,350g,4.5,0,0.0,SAN REMO GLUTEN FREE PASTA:SPIRAL:GLUTEN FREE:350 GRAM
4275543,San Remo,Gluten Free Spaghetti,350g,4.5,0,0.0,SAN REMO GLUTEN FREE PASTA:SPAGHETTI:GLUTEN FREE:350 GRAM
4275634,San Remo,Gluten Free Penne Pasta,350g,4.5,0,0.0,SAN REMO GLUTEN FREE PASTA:PENNE:GLUTEN FREE:350 GRAM
4275973,San Remo,Gluten Free Lasagna,200g,4.5,0,0.0,SAN REMO GLUTEN FREE PASTA:LASAGNA::200GRAM
4277345,Nando's,Vegan Perinaise Peri Peri Mayo,265g,5.0,0,0.0,NANDO'S VEGAN PERINAISE PERI PERI MAYO 265G
4277356,Nando's,Perinaise Garlic Peri Peri Mayo,265g,5.0,0,0.0,NANDO'S PERINAISE GARLIC PERI PERI MAYO 265G
4289548,MasterFoods,Pure Saffron,0.25g,14.9,0,0.0,MASTERFOODS PURE SAFFRON 250MG
4289763,Muscle Nation,Custard Protein Bar Cookies & Cream,60g,4.5,0,0.0,MUSCLE NATION CUSTARD PROTEIN BAR COOKIES & CREAM 60G
4291572,Quest,Protein Bars Cookes & Cream 4x60g,240g,15.2,0,0.0,QUEST PROTEIN BARS COOKES & CREAM 4 PACK X 60G
4291878,Quest,Protein Bar Choc Chip Cookie Dough 4x60g,240g,15.2,0,0.0,QUEST PROTEIN BAR CHOC CHIP COOKIE DOUGH 4 PACK X 60G
4292418,Musashi,Shred & Burn Protein Powder Chocolate Milkshake,900g,75.0,0,0.0,MUSASHI SHRED & BURN PROTEIN POWDER CHOCOLATE MILKSHAKE 900G
