prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3271230,Sunfeast Dark Fantasy,Choco Fills,150 GRAM,3.5,0.0,0.0,SUNFEAST DARK FANTASY CHOCO FILLS 150G
3272030,Coles,Pouch Soup Coconut Lentil,430g,3.0,0.0,0.0,COLES POUCH SOUP:COCONUT & LENTIL:.:430 GRAM
3272040,Coles,Laksa Soup With Konjac Noodles,430g,3.0,0.0,0.0,COLES POUCH SOUP:LAKSA:.:430 GRAM
3272164,Coles,Minestrone Soup with Quinoa,430g,3.0,0.0,0.0,COLES POUCH SOUP:MINESTRONE:.:430 GRAM
3272460,Beerenberg Dressing,Honey Mustard,300 ML,6.7,0.0,0.0,BEERENBERG HONEY MUSTARD DRESSING 300ML
3272517,Beerenberg,Dressing Mango Lime Chilli,300mL,6.7,0.0,0.0,BEERENBERG MANGO LIME CHILLI DRESSING 300ML
3273564,Nissin,Ramen Tokyo Shoyu Noodles 5 Pack,530g,8.5,0.0,0.0,NISSIN RAMEN TOKYO SHOYU NOODLES 5 PACK 530G
328218,MasterFoods,Coriander Leaves,5g,4.0,0.0,0.0,MASTERFOODS CORIANDER LEAVES
3283943,Coles,Brown Basmati Rice,1kg,4.0,0.0,0.0,COLES RICE BASMATI BROWN
3293062,Nissin,Hokkaido Miso Noodles 5 Pack,530g,8.5,0.0,0.0,NISSIN RAMEN HOKKAIDO MISO NOODLES 5PK 530G
3294780,Wild Tides,Tuna Olive Oil,95g,1.7,2.5,32.0,WILD TIDES TUNA OLIVE OIL 95G
3294815,Wild Tides,Tuna Springwater,95g,1.7,2.5,32.0,WILD TIDES TUNA SPRINGWATER 95G
3294859,Wild Tides,Tuna Lemon And Pepper,95g,1.7,2.5,32.0,WILD TIDES TUNA LEMON PEPPER 95G
3294906,Wild Tides,Tuna Onion Sav Sauce,95g,1.7,2.5,32.0,WILD TIDES TUNA ONION SAV SAUCE 95G
3294972,Wild Tides,Tuna Spicy Chilli,95g,1.7,2.5,32.0,WILD TIDES TUNA SPICY CHILLI 95G
3295024,Wild Tides,Tuna Sweet Chilli,95g,1.7,2.5,32.0,WILD TIDES TUNA SWEET CHILLI 95G
3295090,Wild Tides,Tuna Smokey,95g,1.7,2.5,32.0,WILD TIDES TUNA SMOKEY 95G
3299568,99th Monkey,Natural Almond Butter,200g,7.0,0.0,0.0,99TH MONKEY NATURAL ALMOND BUTTER 200G
