prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
7072804,Jack Daniels,Original Bbq Sauce,284g,6.6,0.0,0.0,JACK DANIELS ORIGINAL BBQ SAUCE 284G
7072917,MasterFoods,Soy Honey & Garlic Marinade,375g,3.6,0.0,0.0,MASTERFOODS MARINADE:HONEY SOY GARLIC:.:375 GRAM
7073035,Jack Daniels,Honey Bbq Sauce,284g,6.6,0.0,0.0,JACK DANIELS HONEY BBQ SAUCE 284G
7073181,Flying Goose,Original Sriracha,200mL,4.85,0.0,0.0,FLYING GOOSE ORIGINAL SRIRACHA 200ML
7073240,Flying Goose,Original Sriracha,455mL,6.0,7.5,20.0,FLYING GOOSE ORIGINAL SRIRACHA 455ML
7078877,Coles,Premium Dressing Green Goddess Salad,250mL,4.7,0.0,0.0,COLES PREMIUM GREEN GODDESS SALAD DRESSING 250ML
7080019,Coles I'm Free From,Coconut Macaroons,160g,3.8,0.0,0.0,COLES I'M FREE FROM COCONUT MACAROONS 160G
7080030,Coles I'm Free From,Choc Dipped Butternut Biscuit,150g,5.0,0.0,0.0,COLES I'M FREE FROM CHOCOLATE DIPPED BUTTERNUT BISCUIT 150G
7083200,Freedom,Crafted Blends Fruit & Seed Muesli,400g,8.5,0.0,0.0,FREEDOM CRAFTED BLENDS FRUIT & SEED MUESLI 400G
7083221,Freedom,Crafted Blends Blueberry Granola,400g,8.5,0.0,0.0,FREEDOM CRAFTED BLENDS BLUEBERRY GRANOLA 400G
7083243,Freedom,Crafted Blends Maple & Almond Granola,400g,8.5,0.0,0.0,FREEDOM CRAFTED BLENDS MAPLE & ALMOND GRANOLA 400G
7083254,Freedom,Crafted Blends Cranbery & Buckwheat Flakes,400g,8.5,0.0,0.0,FREEDOM CRAFTED BLENDS CRANBERRY & BUCKWHEAT FLAKES 400G
7086558,John West,Salmon Naturally Smoked,95g,3.3,0.0,0.0,JOHN WEST SALMON NATURALLY SMOKED:.:95 GRAM
7086580,John West,Salmon Tempters Lemon Cracked Pepper,95g,3.3,0.0,0.0,JOHN WEST SALMON LEMON CRACKED PEPPER 95 GRAM
7097725,Maharajah's Choice,Yellow Split Pea,1 KG,2.75,0.0,0.0,MAHARAJAH'S CHOICE YELLOW SPLIT PEAS 1KG
7113978,Moro,Balsamic Vinegar of Modena,500mL,5.0,0.0,0.0,MORO BALSAMIC VINEGAR OF MODENA
7123086,Table Of Plenty,Dukkah Pistachio Spice Mix,45g,3.95,0.0,0.0,TABLE OF PLENTY SPICE DUKKAH:PISTACHIO:.:45 GRAM
7125638,Countree,Sliced Beetroot,420g,1.75,0.0,0.0,COUNTREE SLICED BEETROOT  420G
7125660,Nescafe,Cappuccino Decaf Coffee Sachets,26 Pack,12.5,0.0,0.0,NESCAFE CAPPUCCINO DECAF COFFEE SACHETS 26 PACK
7127429,MasterFoods,Dijonnaise Mustard Smooth & Creamy,250g,4.2,0.0,0.0,MASTERFOODS SQUEEZY MUSTARD:DIJONNAISE:.:250 GRAM
7135020,Nestle,Peppermint Crisp,49g,2.3,0.0,0.0,NESTLE PEPPERMINT CRISP 49G
7136736,Nestle,Tex Bar,40g,2.3,0.0,0.0,NESTLE TEX BAR 40G
7144530,UP&GO,Liquid Breakfast Banana 3 x 250ml,750mL,6.8,0.0,0.0,UP&GO LIQUID BREAKFAST BANANA 3X250ML
7144632,UP&GO,Liquid Breakfast Choc Ice 3 x 250ml,750mL,6.8,0.0,0.0,SANITARIUM UP&GO LIQUID BREAKFAST 3X250ML:CHOC ICE:.:750 ML
7152062,Coles,Stock Liquid Real Beef,1L,1.9,0.0,0.0,COLES LIQUID REAL STOCK:BEEF:.:1 LITRE
7152073,Coles,Liquid Real Stock Chicken,1L,1.9,0.0,0.0,COLES LIQUID REAL STOCK:CHICKEN:.:1 LITRE
7152084,Coles,Stock Liquid Real Vegetable,1L,1.9,0.0,0.0,COLES LIQUID REAL STOCK:VEGETABLE:.:1 LITRE
7169713,Coles,Traditional Gravy Mix,425g,3.6,0.0,0.0,COLES TRADITIONAL GRAVY MIX
7172161,Goldenfry,Beef Gravy Granules,300g,7.3,0.0,0.0,GOLDENFRY SMOOTH & RICH GRAVY GRANULES 300G
7172241,Asiago,Sliced Porcini Mushrooms,10g,6.25,0.0,0.0,ASIAGO SLICED PORCINI MUSHROOMS 10G
7172558,Barilla,Fusilli Gluten Free,340g,4.7,0.0,0.0,BARILLA FUSILLI GLUTEN FREE 340G
7175341,Wild Tides,Salmon In Springwater,95g,2.0,2.9,31.03,WILD TIDES SALMON IN SPRINGWATER 95G
7175556,Wild Tides,Salmon Hickory Smoke,95g,2.0,2.9,31.03,WILD TIDES SALMON HICKORY SMOKE 95G
7175975,Wild Tides,Salmon In Olive Oil,95g,2.0,2.9,31.03,WILD TIDES SALMON WITH OLIVE OIL 95G
