prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
3716235,Continental,Sensation Sweet Potato Pumpkin & Caramelised Onion Soup Serves 2,63g,2.5,3.5,28.57,CONTINENTAL SENSATIONS SOUP SWEET POTATO PUMPKIN & CARAMELISED ONION 2S 63G
3865064,Sole Mare,Anchovies In Olive Oil & Tray,70g,4.5,5.0,10.0,SOLE MARE ANCHOVIES IN OLIVE OIL & TRAY 70G
3899930,Well Naturally,No Sugar Added Milk Chocolate Smooth & Creamy,90g,5.5,7.0,21.43,WELL NATURALLY NO SUGAR ADDED MILK CHOCOLATE SMOOTH & CREAMY 90G
4209119,Snazk Bites,Salted Egg Golden Cube Original,100g,4.0,6.0,33.33,SNAZK BITES SALTED EGG GOLDEN CUBE ORIGINAL 100G
4276284,SPC,Spaghetti in Tomato & Cheese,420g,1.5,2.5,40.0,SPC SPAGHETTI TOMATO N CHEESE
460441,Heinz,Big Red Tomato Soup Can Salt Reduced,420g,2.0,2.5,20.0,HEINZ SOUP TOMATO BIG RED:50%:.:420GRAM
4915339,Campbell's,Chunky Soup Can Beef & Veg,505g,3.5,4.5,22.22,CAMPBELLS CHUNKY SOUP 505G:BEEF & VEGETABLE:.:505 GRAM
5435645,Bippi,Italian Style Chilli Hot Sauce,250g,9.5,11.95,20.5,BIPPI ITALIAN STYLE CHILLI HOT 250G
5823291,Twinings,Pure Green Tea Bags 50 Pack,100g,7.0,8.5,17.65,TWININGS GREEN TEA:PURE GREEN:.:50 PACK
6447480,Keep It Cleaner,Lentil Chips Sea Salt,90g,4.5,5.9,23.73,KEEP IT CLEANER LENTIL CHIPS SEA SALT 90G
6648335,La Espanola,Grape Seed Oil,1L,9.0,16.0,43.75,LA ESPANOLA GRAPE SEED OIL 1 LITRE
8985981,Praise,Squeeze Whole Egg Mayonnaise,230g,3.0,4.5,33.33,PRAISE SQUEEZE WHOLE EGG MAYONNAISE 230G
9658663,John West,Tuna Naturally Smoked,95g,2.0,2.7,25.93,JOHN WEST TUNA NATURALLY SMOKED 95 GRAM
