prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
8602120,MasterFoods,Ground Cardamom,35g,5.0,0.0,0.0,MASTERFOODS CARDAMOM GROUND
8622004,Betty Crocker,Cinnamon Crumble Muffin Mix,500g,7.0,0.0,0.0,BETTY CROCKER CINNAMON CRUMBLE MUFFIN
8631708,Sandhurst,Pitted Green Olives,350g,4.5,0.0,0.0,SANDHURST OLIVES PITTED GREEN
8639925,Robert Timms,Premium Espresso Extra Dark Roasted Granulated Coffee,200g,15.0,0.0,0.0,ROBERT TIMMS PREMIUM ESPRESSO
8641268,Coles,Cous Cous,500g,2.0,0.0,0.0,COLES COUS COUS 500G
8643300,Marion's Kitchen,Thai Green Curry Cooking Kit,475g,8.5,0.0,0.0,MARION'S KITCHEN THAI GREEN CURRY COOKING KIT 419G
8643365,Marion's Kitchen,Thai Red Curry Cooking Kit,450g,8.5,0.0,0.0,MARION'S KITCHEN THAI RED CURRY COOKING KIT 394G
8646421,Coles Pineapple Slices,IN Juice,425GRAM,2.0,0.0,0.0,COLES PINEAPPLE SLICES IN JUICE 425G
8646476,Coles Pineapple Pieces,IN Juice,425GRAM,2.0,0.0,0.0,COLES PINEAPPLE PIECES IN JUICE 425G
8648019,Republica,100% Pure Coffee Decaffeinated,100g,17.0,0.0,0.0,REPUBLICA 100% PURE COFFEE DECAFFEINATED
8648573,Nando's,Peri BBQ Sauce,275g,5.0,0.0,0.0,NANDO'S PERI BBQ SAUCE 275G
8649077,Republica Organic,South American Medium Roast Freeze Dried Instant Coffee,100g,15.0,0.0,0.0,REPUBLICA 100% PURE COFFEE COLOMBIAN
8649690,Barilla,Pasta Pipe Rigate,500GRAM,3.5,0.0,0.0,BARILLA PASTA:PIPE RIGATE 500G
8657235,Atkins,Low Carb Endulge Bar Caramel Nut Chew5x34g,170g,13.6,17.0,20.0,ATKINS LOW CARB ENDULGE BAR CARAMEL NUT CHEW 5X34G 170G
8668071,Coles,Wellness Road Organic Quinoa Flakes,500g,10.5,0.0,0.0,COLES WELLNESS ROAD ORGANIC QUINOA FLAKES 500G
8669609,Wellness Road,Sesame Seeds,250g,5.5,0.0,0.0,WELLNESS ROAD SESAME SEEDS:250G
8669631,Wellness Road,Stabilised Wheatgerm,375g,,,,WELLNESS ROAD STABILISED WHEATGERM:375G
8669642,Wellness Road,Sunflower Kernels,500g,4.5,0.0,0.0,WELLNESS ROAD SUNFLOWER KERNELS:500G
8672625,Nombox,Meal Box Butter Chicken With Rice,350 GRAM,4.5,0.0,0.0,NOMBOX MEAL BOX BUTTER CHICKEN WITH RICE 350G
8672636,Griffins,Choc Thins Biscuits,180g,4.7,0.0,0.0,GRIFFINS CHOC THINS BISCUITS 180GM
8672647,Griffins,Shrewsburys,195 GRAM,5.8,0.0,0.0,GRIFFINS SHREWSBURYS 180GM
8672680,Nombox,Meal Box Chicken Satay With Rice,350g,4.5,0.0,0.0,NOMBOX MEAL BOX CHICKEN SATAY WITH RICE 350G
8673366,Nombox,Meal Box Chicken Pad Thai With Noodles,350 GRAM,4.5,0.0,0.0,NOMBOX MEAL BOX CHICKEN PAD THAI WITH NOODLES 350G
8673446,Nombox,Meal Box Thai Green Chicken Curry Rice,350 GRAM,4.5,0.0,0.0,NOMBOX MEAL BOX THAI GREEN CHICKEN CURRY WITH RICE 350G
8673526,Nombox,Meal Box Teriyaki Chicken With Rice,350 GRAM,4.5,0.0,0.0,NOMBOX MEAL BOX TERIYAKI CHCIKEN WITH RICE 350G
8675000,Coles,Red Salmon,105g,3.7,0.0,0.0,COLES SALMON RED 105GRAM
8675044,Coles,Salmon Pink,105g,,,,COLES SALMON PINK 105G
8675055,Coles,Salmon Pink,415g,5.5,0.0,0.0,COLES SALMON PINK 415G
